system_time,count,delta_v_x,delta_v_y, delta_v_z, delta_th_x, delta_th_y, delta_th_z
2023-04-07 03:05:43.161948,2124,0.0009100,-0.0041422,-0.0808035,0.0773384,-0.0072126,-0.0202437
2023-04-07 03:05:43.169864,2132,0.0005962,-0.0023535,-0.0798935,0.0552157,0.0033942,-0.0216378
2023-04-07 03:05:43.177805,2140,-0.0001569,-0.0001569,-0.0788579,0.0346083,0.0038184,-0.0138191
2023-04-07 03:05:43.185886,2148,-0.0008159,0.0006904,-0.0774458,0.0047276,0.0037578,-0.0092127
2023-04-07 03:05:43.193773,2156,-0.0010983,0.0010669,-0.0769438,-0.0359417,0.0106674,-0.0156374
2023-04-07 03:05:43.201891,2164,-0.0013493,0.0010042,-0.0775400,-0.0618828,0.0092127,-0.0210923
2023-04-07 03:05:43.209905,2172,-0.0005648,-0.0010983,-0.0783245,-0.0705500,0.0003637,-0.0300019
2023-04-07 03:05:43.217961,2180,0.0002510,-0.0037342,-0.0788266,-0.0715198,-0.0092127,-0.0370933
2023-04-07 03:05:43.225987,2188,0.0003452,-0.0048325,-0.0786697,-0.0551551,-0.0179406,-0.0323657
2023-04-07 03:05:43.234001,2196,0.0000941,-0.0045815,-0.0781048,-0.0223045,-0.0203650,-0.0160617
2023-04-07 03:05:43.241982,2204,0.0001569,-0.0043932,-0.0777910,0.0090309,-0.0109704,-0.0081217
2023-04-07 03:05:43.249880,2212,-0.0003138,-0.0050836,-0.0777283,0.0303656,0.0047276,-0.0066065
2023-04-07 03:05:43.257870,2220,-0.0013180,-0.0053974,-0.0780421,0.0450938,0.0200619,-0.0038790
2023-04-07 03:05:43.265897,2228,-0.0015062,-0.0043618,-0.0785128,0.0509730,0.0315172,-0.0054549
2023-04-07 03:05:43.273883,2236,-0.0009100,-0.0030439,-0.0793286,0.0501245,0.0315172,-0.0067883
2023-04-07 03:05:43.281872,2244,-0.0000941,-0.0018200,-0.0799876,0.0413360,0.0198195,-0.0031517
2023-04-07 03:05:43.289879,2252,0.0000941,-0.0017259,-0.0800504,0.0127281,0.0086672,-0.0104249
2023-04-07 03:05:43.297774,2260,-0.0005648,-0.0014435,-0.0788266,-0.0152131,-0.0008485,-0.0214559
2023-04-07 03:05:43.306060,2268,-0.0011924,-0.0014749,-0.0771948,-0.0313960,-0.0055761,-0.0272745
2023-04-07 03:05:43.314094,2276,-0.0016945,-0.0015062,-0.0759396,-0.0359417,-0.0084854,-0.0219408
2023-04-07 03:05:43.322106,2284,-0.0019769,-0.0013493,-0.0755944,-0.0251532,-0.0128493,-0.0102431
2023-04-07 03:05:43.330097,2292,-0.0017259,-0.0016945,-0.0766300,-0.0069095,-0.0156980,0.0000000
2023-04-07 03:05:43.337941,2300,-0.0004707,-0.0027614,-0.0780734,-0.0000606,-0.0117583,0.0012122
2023-04-07 03:05:43.345947,2308,0.0005962,-0.0037028,-0.0787952,0.0012728,-0.0050306,0.0019395
2023-04-07 03:05:43.353762,2316,0.0002197,-0.0037656,-0.0792659,0.0071520,0.0024244,0.0056973
2023-04-07 03:05:43.361687,2324,-0.0002824,-0.0031380,-0.0795483,0.0126675,0.0063034,0.0065459
2023-04-07 03:05:43.369778,2332,-0.0002197,-0.0026987,-0.0793286,0.0165465,0.0063640,0.0021820
2023-04-07 03:05:43.377780,2340,-0.0000314,-0.0024163,-0.0786383,0.0196982,0.0041821,0.0027275
2023-04-07 03:05:43.385792,2348,-0.0002197,-0.0021338,-0.0778224,0.0127281,0.0069701,0.0067883
2023-04-07 03:05:43.393764,2356,-0.0008473,-0.0013180,-0.0769438,-0.0003031,0.0075763,0.0175163
2023-04-07 03:05:43.401849,2364,-0.0014749,-0.0016318,-0.0765672,-0.0106067,0.0087884,0.0214559
2023-04-07 03:05:43.409883,2372,-0.0016318,-0.0024790,-0.0765044,-0.0227288,0.0093945,0.0229712
2023-04-07 03:05:43.417889,2380,-0.0018200,-0.0028556,-0.0770065,-0.0300626,0.0089703,0.0218196
2023-04-07 03:05:43.425955,2388,-0.0017259,-0.0035146,-0.0785128,-0.0283049,0.0004849,0.0126675
2023-04-07 03:05:43.433907,2396,-0.0007845,-0.0048953,-0.0799249,-0.0120008,-0.0180618,0.0012728
2023-04-07 03:05:43.441966,2404,0.0002510,-0.0054287,-0.0797993,0.0108492,-0.0347295,0.0060004
2023-04-07 03:05:43.449805,2412,0.0004707,-0.0052718,-0.0798621,0.0350932,-0.0372145,0.0104855
2023-04-07 03:05:43.457782,2420,-0.0002197,-0.0038597,-0.0797680,0.0501245,-0.0344265,0.0175163
2023-04-07 03:05:43.465905,2428,-0.0006904,-0.0027928,-0.0791717,0.0507912,-0.0226681,0.0227288
2023-04-07 03:05:43.473908,2436,-0.0008159,-0.0014749,-0.0784186,0.0381843,0.0033335,0.0219408
2023-04-07 03:05:43.481802,2444,-0.0008159,-0.0007845,-0.0787010,0.0187891,0.0303050,0.0041821
2023-04-07 03:05:43.489768,2452,-0.0012866,-0.0020397,-0.0796111,0.0015759,0.0341840,-0.0069701
2023-04-07 03:05:43.497863,2460,-0.0010983,-0.0034204,-0.0798621,-0.0118190,0.0233955,-0.0015152
2023-04-07 03:05:43.505964,2468,-0.0005021,-0.0041422,-0.0796424,-0.0187285,0.0096370,0.0078187
2023-04-07 03:05:43.513890,2476,-0.0007531,-0.0046756,-0.0786383,-0.0186679,-0.0007879,0.0142434
2023-04-07 03:05:43.521994,2484,-0.0011611,-0.0045815,-0.0771007,-0.0103037,-0.0005455,0.0161829
2023-04-07 03:05:43.529966,2492,-0.0012238,-0.0044246,-0.0772889,-0.0017577,0.0038184,0.0096370
2023-04-07 03:05:43.537901,2500,-0.0010983,-0.0048639,-0.0781048,0.0020607,-0.0001212,0.0056973
2023-04-07 03:05:43.545856,2508,-0.0005648,-0.0044873,-0.0780421,0.0086672,-0.0064853,0.0038184
2023-04-07 03:05:43.553857,2516,-0.0001569,-0.0028556,-0.0780734,0.0140009,-0.0111522,0.0049700
2023-04-07 03:05:43.561870,2524,-0.0000628,-0.0021652,-0.0784814,0.0198801,-0.0053943,-0.0013334
2023-04-07 03:05:43.569961,2532,-0.0007531,-0.0032949,-0.0792659,0.0229106,-0.0032729,-0.0073338
2023-04-07 03:05:43.577966,2540,-0.0010669,-0.0039225,-0.0794228,0.0167284,0.0007273,-0.0102431
2023-04-07 03:05:43.585875,2548,-0.0011924,-0.0039225,-0.0793286,0.0183042,0.0049094,-0.0109704
2023-04-07 03:05:43.593885,2556,-0.0007845,-0.0034518,-0.0793600,0.0160617,0.0101219,-0.0116371
2023-04-07 03:05:43.601882,2564,-0.0002510,-0.0027301,-0.0790776,0.0104855,0.0107886,-0.0110916
2023-04-07 03:05:43.609861,2572,-0.0005648,-0.0024790,-0.0783559,0.0079399,0.0072126,-0.0064853
2023-04-07 03:05:43.617882,2580,-0.0014121,-0.0025418,-0.0775400,0.0008485,0.0069095,-0.0032123
2023-04-07 03:05:43.625858,2588,-0.0016004,-0.0024163,-0.0768496,-0.0066671,0.0090309,-0.0029093
2023-04-07 03:05:43.633952,2596,-0.0012866,-0.0023849,-0.0765358,-0.0087278,0.0101825,-0.0030305
2023-04-07 03:05:43.641977,2604,-0.0017259,-0.0035459,-0.0766927,-0.0052125,0.0044245,0.0003031
2023-04-07 03:05:43.649858,2612,-0.0014749,-0.0045187,-0.0772262,0.0027881,-0.0032729,0.0063640
2023-04-07 03:05:43.657850,2620,0.0001883,-0.0053974,-0.0781362,0.0134554,-0.0058792,0.0081823
2023-04-07 03:05:43.665782,2628,0.0011924,-0.0055229,-0.0789207,0.0161829,-0.0030911,0.0096976
2023-04-07 03:05:43.673781,2636,0.0007845,-0.0048011,-0.0790148,0.0182436,0.0044245,0.0048488
2023-04-07 03:05:43.681689,2644,-0.0001569,-0.0050836,-0.0786697,0.0297595,0.0074550,-0.0004849
2023-04-07 03:05:43.689875,2652,-0.0008786,-0.0058053,-0.0780734,0.0407905,0.0080611,-0.0003637
2023-04-07 03:05:43.697880,2660,-0.0010355,-0.0051777,-0.0780107,0.0472152,0.0077581,0.0012728
2023-04-07 03:05:43.705807,2668,-0.0011924,-0.0037656,-0.0779479,0.0476395,0.0078187,-0.0005455
2023-04-07 03:05:43.713881,2676,-0.0011297,-0.0019142,-0.0781362,0.0423664,0.0038790,0.0002424
2023-04-07 03:05:43.721785,2684,-0.0005962,-0.0004079,-0.0785128,0.0269108,-0.0011516,-0.0007273
2023-04-07 03:05:43.729962,2692,-0.0005335,-0.0001255,-0.0792031,-0.0006061,-0.0049700,-0.0083036
2023-04-07 03:05:43.738044,2700,-0.0005648,-0.0003452,-0.0793600,-0.0243046,-0.0076975,-0.0160010
2023-04-07 03:05:43.746078,2708,-0.0004707,-0.0021966,-0.0792031,-0.0337598,-0.0084854,-0.0223045
2023-04-07 03:05:43.754089,2716,-0.0001569,-0.0041108,-0.0789207,-0.0336992,-0.0066671,-0.0205468
2023-04-07 03:05:43.762086,2724,0.0001255,-0.0052091,-0.0787324,-0.0192134,-0.0037578,-0.0119402
2023-04-07 03:05:43.769985,2732,-0.0000941,-0.0064329,-0.0787324,0.0027881,0.0008485,-0.0032729
2023-04-07 03:05:43.777862,2740,-0.0001255,-0.0069664,-0.0785441,0.0232136,0.0070308,-0.0011516
2023-04-07 03:05:43.785863,2748,-0.0000628,-0.0064329,-0.0781990,0.0426088,0.0161829,0.0010910
2023-04-07 03:05:43.793820,2756,0.0000000,-0.0050208,-0.0781048,0.0555188,0.0254562,0.0030911
2023-04-07 03:05:43.801633,2764,-0.0002824,-0.0037970,-0.0785755,0.0571552,0.0315172,0.0024850
2023-04-07 03:05:43.809769,2772,-0.0006904,-0.0023221,-0.0793600,0.0367297,0.0261229,-0.0004849
2023-04-07 03:05:43.817869,2780,-0.0010669,-0.0012552,-0.0789521,0.0138797,0.0112735,-0.0066065
2023-04-07 03:05:43.825886,2788,-0.0011611,-0.0012552,-0.0784500,-0.0018789,-0.0040003,-0.0109704
2023-04-07 03:05:43.834038,2796,-0.0014435,-0.0023535,-0.0782303,-0.0199407,-0.0134554,-0.0102431
2023-04-07 03:05:43.842074,2804,-0.0011611,-0.0029183,-0.0776969,-0.0321839,-0.0178799,-0.0076975
2023-04-07 03:05:43.850090,2812,-0.0010042,-0.0032949,-0.0767869,-0.0281837,-0.0212135,-0.0044851
2023-04-07 03:05:43.858078,2820,-0.0009100,-0.0037028,-0.0770065,-0.0173345,-0.0211529,-0.0015152
2023-04-07 03:05:43.866069,2828,-0.0004707,-0.0035459,-0.0773203,-0.0050306,-0.0212135,0.0023032
2023-04-07 03:05:43.873958,2836,0.0000941,-0.0029183,-0.0775714,0.0015759,-0.0158798,0.0012122
2023-04-07 03:05:43.881786,2844,0.0005962,-0.0024790,-0.0776655,0.0039397,-0.0092733,-0.0001818
2023-04-07 03:05:43.889867,2852,0.0001255,-0.0027614,-0.0777283,0.0025456,-0.0015152,0.0000606
2023-04-07 03:05:43.897754,2860,-0.0008473,-0.0039853,-0.0778224,-0.0009091,0.0042427,-0.0031517
2023-04-07 03:05:43.905937,2868,-0.0012552,-0.0048639,-0.0777596,0.0007879,0.0078187,-0.0060610
2023-04-07 03:05:43.913883,2876,-0.0010355,-0.0054915,-0.0782303,0.0095764,0.0101825,-0.0058186
2023-04-07 03:05:43.921889,2884,-0.0013493,-0.0049580,-0.0788266,0.0198801,0.0056973,-0.0023638
2023-04-07 03:05:43.929869,2892,-0.0011297,-0.0038911,-0.0793600,0.0271533,-0.0033942,0.0039397
2023-04-07 03:05:43.937876,2900,-0.0003766,-0.0034204,-0.0791404,0.0263654,-0.0107280,0.0073944
2023-04-07 03:05:43.945879,2908,0.0000000,-0.0030752,-0.0787952,0.0156980,-0.0100006,0.0076369
2023-04-07 03:05:43.953761,2916,-0.0001569,-0.0028870,-0.0781676,-0.0026062,-0.0009698,0.0026668
2023-04-07 03:05:43.961954,2924,-0.0006590,-0.0030125,-0.0771634,-0.0152737,0.0064853,-0.0036366
2023-04-07 03:05:43.969968,2932,-0.0012866,-0.0044873,-0.0770379,-0.0216984,0.0071520,-0.0081217
2023-04-07 03:05:43.977987,2940,-0.0010042,-0.0055856,-0.0769438,-0.0200619,-0.0007879,-0.0041821
2023-04-07 03:05:43.986045,2948,-0.0004393,-0.0055856,-0.0771320,-0.0089097,-0.0112735,0.0054549
2023-04-07 03:05:43.993985,2956,-0.0000941,-0.0052405,-0.0777283,0.0061822,-0.0141221,0.0094552
2023-04-07 03:05:44.001877,2964,0.0001569,-0.0054915,-0.0786697,0.0131524,-0.0117583,0.0095158
2023-04-07 03:05:44.009845,2972,0.0006276,-0.0056484,-0.0793286,0.0096976,-0.0030305,0.0010910
2023-04-07 03:05:44.017784,2980,0.0007531,-0.0041108,-0.0792973,0.0067883,0.0060610,-0.0052125
2023-04-07 03:05:44.025771,2988,0.0003766,-0.0026987,-0.0791090,0.0033335,0.0098188,-0.0038790
2023-04-07 03:05:44.033773,2996,-0.0001569,-0.0027928,-0.0788266,-0.0055155,0.0133948,-0.0083036
2023-04-07 03:05:44.041968,3004,-0.0005962,-0.0033890,-0.0780734,-0.0196982,0.0168496,-0.0182436
2023-04-07 03:05:44.050002,3012,-0.0017887,-0.0043304,-0.0767869,-0.0197589,0.0164859,-0.0224257
2023-04-07 03:05:44.058028,3020,-0.0027301,-0.0046129,-0.0765986,-0.0080611,0.0110916,-0.0100613
2023-04-07 03:05:44.065980,3028,-0.0021025,-0.0048325,-0.0776027,0.0009698,0.0012728,0.0050912
2023-04-07 03:05:44.073777,3036,-0.0007531,-0.0052405,-0.0782617,0.0006667,-0.0056973,0.0101219
2023-04-07 03:05:44.081845,3044,-0.0000628,-0.0056798,-0.0786069,-0.0029093,-0.0060004,0.0072732
2023-04-07 03:05:44.089946,3052,0.0000000,-0.0055229,-0.0789835,-0.0032729,-0.0004849,0.0038184
2023-04-07 03:05:44.097808,3060,0.0002510,-0.0054601,-0.0790776,-0.0038790,0.0047882,-0.0001212
2023-04-07 03:05:44.105913,3068,-0.0001883,-0.0059622,-0.0789521,0.0018183,0.0048488,-0.0034548
2023-04-07 03:05:44.113867,3076,-0.0010042,-0.0065270,-0.0788893,0.0146070,0.0042427,-0.0041821
2023-04-07 03:05:44.121863,3084,-0.0009100,-0.0067467,-0.0792973,0.0276988,0.0069701,-0.0007273
2023-04-07 03:05:44.129877,3092,-0.0000941,-0.0058053,-0.0801445,0.0341840,0.0101219,0.0050306
2023-04-07 03:05:44.137759,3100,0.0006276,-0.0043618,-0.0805525,0.0336386,0.0105461,0.0078187
2023-04-07 03:05:44.145708,3108,0.0006904,-0.0035773,-0.0803014,0.0301232,0.0123038,0.0056973
2023-04-07 03:05:44.153673,3116,0.0007845,-0.0039539,-0.0801131,0.0192740,0.0200619,0.0012122
2023-04-07 03:05:44.161677,3124,0.0010355,-0.0038911,-0.0792973,0.0056367,0.0288504,-0.0029699
2023-04-07 03:05:44.169767,3132,0.0006904,-0.0031694,-0.0779793,0.0024244,0.0360023,-0.0009091
2023-04-07 03:05:44.177766,3140,-0.0001883,-0.0036401,-0.0776655,0.0093945,0.0394571,0.0044245
2023-04-07 03:05:44.185790,3148,-0.0007845,-0.0046442,-0.0778224,0.0067277,0.0421846,0.0080611
2023-04-07 03:05:44.193783,3156,-0.0006904,-0.0041108,-0.0771320,0.0069701,0.0438210,0.0063640
2023-04-07 03:05:44.201745,3164,-0.0002510,-0.0038597,-0.0770065,0.0167890,0.0432755,0.0044851
2023-04-07 03:05:44.209784,3172,0.0003452,-0.0046442,-0.0775714,0.0195164,0.0420027,0.0035760
2023-04-07 03:05:44.217699,3180,0.0006276,-0.0051463,-0.0778224,0.0215772,0.0416391,0.0042427
2023-04-07 03:05:44.225684,3188,0.0005962,-0.0050522,-0.0778224,0.0235167,0.0412148,0.0064247
2023-04-07 03:05:44.233678,3196,0.0002197,-0.0045187,-0.0776027,0.0250925,0.0385480,0.0080611
2023-04-07 03:05:44.241712,3204,0.0000314,-0.0038911,-0.0769438,0.0245470,0.0309111,0.0109098
2023-04-07 03:05:44.249697,3212,-0.0005648,-0.0034518,-0.0763162,0.0178799,0.0219408,0.0176375
2023-04-07 03:05:44.257797,3220,-0.0012552,-0.0033263,-0.0759710,0.0071520,0.0104855,0.0300019
2023-04-07 03:05:44.265780,3228,-0.0018828,-0.0037656,-0.0760024,0.0047276,-0.0012728,0.0440029
2023-04-07 03:05:44.273865,3236,-0.0017259,-0.0049580,-0.0772576,0.0013334,-0.0040003,0.0455181
2023-04-07 03:05:44.281868,3244,-0.0003452,-0.0058053,-0.0788266,-0.0078793,0.0018789,0.0341234
2023-04-07 03:05:44.289897,3252,0.0009728,-0.0066526,-0.0797993,-0.0061822,0.0060610,0.0216378
2023-04-07 03:05:44.297792,3260,0.0014749,-0.0080647,-0.0805838,0.0021214,0.0036366,0.0150313
2023-04-07 03:05:44.305685,3268,0.0013807,-0.0089119,-0.0802073,0.0099400,-0.0014546,0.0135160
2023-04-07 03:05:44.313763,3276,0.0011297,-0.0080019,-0.0792345,0.0173951,-0.0030911,0.0132736
2023-04-07 03:05:44.321816,3284,0.0004707,-0.0074057,-0.0780421,0.0229712,0.0012728,0.0097582
2023-04-07 03:05:44.329773,3292,-0.0006904,-0.0071546,-0.0772889,0.0246683,0.0081823,0.0072126
2023-04-07 03:05:44.337783,3300,-0.0016004,-0.0065898,-0.0771948,0.0181224,0.0140009,0.0075156
2023-04-07 03:05:44.345780,3308,-0.0015062,-0.0055543,-0.0776655,0.0021820,0.0161829,0.0056367
2023-04-07 03:05:44.353765,3316,-0.0007217,-0.0044873,-0.0779165,-0.0092733,0.0113947,-0.0020607
2023-04-07 03:05:44.361949,3324,0.0001255,-0.0045501,-0.0777910,-0.0068489,0.0012122,-0.0075156
2023-04-07 03:05:44.369862,3332,0.0004393,-0.0045187,-0.0781676,-0.0007273,-0.0078187,-0.0064853
2023-04-07 03:05:44.377967,3340,0.0004707,-0.0046442,-0.0785755,-0.0010910,-0.0127281,-0.0053943
2023-04-07 03:05:44.385956,3348,0.0002824,-0.0049580,-0.0781048,-0.0055761,-0.0141827,-0.0061216
2023-04-07 03:05:44.393967,3356,-0.0000314,-0.0047698,-0.0773517,-0.0041215,-0.0103037,-0.0066065
2023-04-07 03:05:44.402050,3364,-0.0004393,-0.0049267,-0.0771320,0.0089703,-0.0035154,-0.0016365
2023-04-07 03:05:44.409961,3372,-0.0007845,-0.0050836,-0.0777283,0.0226681,0.0043033,0.0075763
2023-04-07 03:05:44.417780,3380,-0.0005648,-0.0047070,-0.0789521,0.0305474,0.0070308,0.0137585
2023-04-07 03:05:44.425784,3388,0.0003138,-0.0036087,-0.0800818,0.0307293,0.0055761,0.0172132
2023-04-07 03:05:44.433686,3396,0.0009414,-0.0026359,-0.0804583,0.0269715,0.0021214,0.0172739
2023-04-07 03:05:44.441692,3404,0.0008473,-0.0023535,-0.0802387,0.0213953,-0.0006667,0.0183042
2023-04-07 03:05:44.449774,3412,0.0005021,-0.0026987,-0.0793600,0.0121826,-0.0033335,0.0172739
2023-04-07 03:05:44.457773,3420,0.0000314,-0.0032321,-0.0783872,0.0016971,-0.0045458,0.0108492
2023-04-07 03:05:44.465765,3428,-0.0003766,-0.0033890,-0.0779165,-0.0039397,-0.0056367,-0.0001818
2023-04-07 03:05:44.474033,3436,0.0001569,-0.0037028,-0.0774772,-0.0040609,-0.0050912,-0.0127887
2023-04-07 03:05:44.481981,3444,0.0010355,-0.0045501,-0.0775714,-0.0007879,-0.0062428,-0.0143646
2023-04-07 03:05:44.489974,3452,0.0010355,-0.0048953,-0.0776027,-0.0058186,-0.0101219,-0.0083036
2023-04-07 03:05:44.497987,3460,0.0001883,-0.0044246,-0.0772576,-0.0046670,-0.0173951,-0.0014546
2023-04-07 03:05:44.505973,3468,0.0000314,-0.0057425,-0.0771007,0.0000606,-0.0209104,0.0036366
2023-04-07 03:05:44.513780,3476,0.0000628,-0.0065584,-0.0769438,-0.0038184,-0.0224863,0.0064247
2023-04-07 03:05:44.521866,3484,-0.0008473,-0.0054601,-0.0767555,0.0124251,-0.0259411,0.0104249
2023-04-07 03:05:44.529900,3492,-0.0004393,-0.0047070,-0.0775086,0.0281837,-0.0274563,0.0155162
2023-04-07 03:05:44.537912,3500,0.0009728,-0.0043932,-0.0792345,0.0314566,-0.0252744,0.0171526
2023-04-07 03:05:44.545859,3508,0.0019456,-0.0040166,-0.0795169,0.0192740,-0.0180618,0.0134554
2023-04-07 03:05:44.553813,3516,0.0017259,-0.0032635,-0.0791717,-0.0018789,-0.0027881,0.0115159
2023-04-07 03:05:44.561859,3524,0.0005021,-0.0028556,-0.0782931,-0.0138797,0.0133342,0.0164253
2023-04-07 03:05:44.569796,3532,-0.0004393,-0.0036087,-0.0771320,-0.0133948,0.0284867,0.0251532
2023-04-07 03:05:44.577878,3540,-0.0013493,-0.0050522,-0.0772889,-0.0125463,0.0422452,0.0278806
2023-04-07 03:05:44.585906,3548,-0.0017573,-0.0062760,-0.0781048,-0.0061822,0.0455181,0.0220620
2023-04-07 03:05:44.593887,3556,-0.0010355,-0.0067153,-0.0788266,0.0135766,0.0375176,0.0206074
2023-04-07 03:05:44.601812,3564,0.0002197,-0.0056484,-0.0797366,0.0337598,0.0241228,0.0195770
2023-04-07 03:05:44.609741,3572,0.0016318,-0.0039853,-0.0803956,0.0373964,0.0180012,0.0195164
2023-04-07 03:05:44.617725,3580,0.0021338,-0.0031694,-0.0807094,0.0306081,0.0160010,0.0176375
2023-04-07 03:05:44.625690,3588,0.0016318,-0.0033890,-0.0801131,0.0150919,0.0232742,0.0103037
2023-04-07 03:05:44.633672,3596,0.0012552,-0.0031380,-0.0792659,-0.0100006,0.0363660,0.0007273
2023-04-07 03:05:44.641746,3604,0.0005962,-0.0028870,-0.0784500,-0.0414572,0.0442453,-0.0027881
2023-04-07 03:05:44.649878,3612,-0.0005021,-0.0024476,-0.0779165,-0.0545490,0.0365478,-0.0011516
2023-04-07 03:05:44.657965,3620,-0.0010669,-0.0036401,-0.0771007,-0.0580038,0.0216378,-0.0065459
2023-04-07 03:05:44.666021,3628,-0.0017259,-0.0039225,-0.0759396,-0.0600645,0.0038790,-0.0049700
2023-04-07 03:05:44.673959,3636,-0.0016004,-0.0036401,-0.0756886,-0.0479425,-0.0120008,0.0033335
2023-04-07 03:05:44.681974,3644,-0.0008159,-0.0047698,-0.0764417,-0.0422452,-0.0190315,0.0060610
2023-04-07 03:05:44.689991,3652,-0.0000628,-0.0058053,-0.0768496,-0.0469121,-0.0202437,0.0043033
2023-04-07 03:05:44.697982,3660,-0.0001569,-0.0058367,-0.0766927,-0.0386086,-0.0221833,0.0092127
2023-04-07 03:05:44.705999,3668,-0.0008159,-0.0059622,-0.0765358,-0.0236985,-0.0218196,0.0144252
2023-04-07 03:05:44.714013,3676,-0.0012866,-0.0061505,-0.0765986,-0.0080611,-0.0189709,0.0176981
2023-04-07 03:05:44.722063,3684,-0.0012552,-0.0065584,-0.0771948,0.0119402,-0.0170920,0.0164253
2023-04-07 03:05:44.729907,3692,-0.0003452,-0.0062760,-0.0785441,0.0265472,-0.0189103,0.0181830
2023-04-07 03:05:44.737884,3700,0.0008473,-0.0052091,-0.0793600,0.0285473,-0.0213347,0.0221226
2023-04-07 03:05:44.745817,3708,0.0011611,-0.0042363,-0.0795797,0.0178799,-0.0169102,0.0224863
2023-04-07 03:05:44.753801,3716,0.0006904,-0.0042049,-0.0792345,0.0016971,-0.0100006,0.0177587
2023-04-07 03:05:44.761770,3724,-0.0004707,-0.0048011,-0.0786383,-0.0184254,-0.0048488,0.0077581
2023-04-07 03:05:44.769961,3732,-0.0015062,-0.0050208,-0.0776341,-0.0253956,-0.0037578,-0.0012728
2023-04-07 03:05:44.778059,3740,-0.0023535,-0.0055543,-0.0777910,-0.0188497,-0.0095764,-0.0016365
2023-04-07 03:05:44.786152,3748,-0.0017887,-0.0059308,-0.0790776,-0.0135766,-0.0184254,0.0027275
2023-04-07 03:05:44.794006,3756,-0.0002197,-0.0057739,-0.0795483,-0.0093945,-0.0245470,0.0013940
2023-04-07 03:05:44.802014,3764,0.0006590,-0.0060877,-0.0803014,-0.0018183,-0.0270927,-0.0084248
2023-04-07 03:05:44.809993,3772,0.0013493,-0.0069977,-0.0799562,0.0036366,-0.0260623,0.0072126
2023-04-07 03:05:44.817805,3780,0.0012238,-0.0060877,-0.0787952,0.0084854,-0.0161829,0.0146676
2023-04-07 03:05:44.825814,3788,0.0001569,-0.0043932,-0.0777596,0.0189709,-0.0020607,0.0155768
2023-04-07 03:05:44.833782,3796,-0.0007217,-0.0028556,-0.0776027,0.0290322,0.0084248,0.0126069
2023-04-07 03:05:44.841776,3804,-0.0003138,-0.0020397,-0.0783559,0.0233348,0.0107886,0.0148495
2023-04-07 03:05:44.849798,3812,0.0001883,-0.0018514,-0.0786383,0.0101219,0.0121826,0.0137585
2023-04-07 03:05:44.857699,3820,-0.0003766,-0.0029811,-0.0795169,-0.0018789,0.0007879,0.0256986
2023-04-07 03:05:44.865870,3828,-0.0000314,-0.0024790,-0.0798935,-0.0042427,-0.0143040,0.0358811
2023-04-07 03:05:44.873972,3836,0.0013493,-0.0027301,-0.0803956,-0.0108492,-0.0267896,0.0293959
2023-04-07 03:05:44.881907,3844,0.0020711,-0.0033577,-0.0804897,-0.0238803,-0.0366084,0.0144252
2023-04-07 03:05:44.889871,3852,0.0012866,-0.0031380,-0.0793914,-0.0291534,-0.0424876,0.0119402
2023-04-07 03:05:44.897895,3860,0.0005021,-0.0032635,-0.0776027,-0.0224863,-0.0424876,0.0140009
2023-04-07 03:05:44.905888,3868,-0.0001255,-0.0035146,-0.0767869,-0.0184861,-0.0379419,0.0143040
2023-04-07 03:05:44.914017,3876,-0.0008473,-0.0045501,-0.0762534,-0.0106674,-0.0344871,0.0168496
2023-04-07 03:05:44.922020,3884,-0.0016945,-0.0056798,-0.0763162,0.0004849,-0.0327294,0.0295777
2023-04-07 03:05:44.929912,3892,-0.0016945,-0.0053660,-0.0774458,0.0036972,-0.0319415,0.0466091
2023-04-07 03:05:44.937889,3900,-0.0009414,-0.0037342,-0.0790148,0.0013334,-0.0303656,0.0586099
2023-04-07 03:05:44.945874,3908,0.0002510,-0.0030439,-0.0798307,0.0043639,-0.0269108,0.0562461
2023-04-07 03:05:44.953788,3916,0.0010042,-0.0032949,-0.0805211,0.0050306,-0.0147888,0.0425482
2023-04-07 03:05:44.961770,3924,0.0014435,-0.0037342,-0.0810232,-0.0080005,-0.0021214,0.0253350
2023-04-07 03:05:44.969857,3932,0.0010669,-0.0040794,-0.0802700,-0.0264260,0.0053337,0.0110310
2023-04-07 03:05:44.977787,3940,0.0002510,-0.0042677,-0.0784500,-0.0295777,0.0051519,0.0113341
2023-04-07 03:05:44.985774,3948,-0.0007531,-0.0035146,-0.0768182,-0.0198801,0.0016365,0.0111522
2023-04-07 03:05:44.993871,3956,-0.0012552,-0.0035773,-0.0768182,-0.0155768,0.0004849,-0.0063034
2023-04-07 03:05:45.001975,3964,-0.0008786,-0.0041108,-0.0769124,-0.0187891,-0.0053943,-0.0137585
2023-04-07 03:05:45.010091,3972,-0.0007845,-0.0059936,-0.0774772,-0.0118796,-0.0096976,-0.0174557
2023-04-07 03:05:45.018112,3980,-0.0005335,-0.0068095,-0.0778852,-0.0054549,-0.0110916,-0.0116977
2023-04-07 03:05:45.026120,3988,-0.0004393,-0.0053346,-0.0780421,-0.0006667,-0.0176375,-0.0010910
2023-04-07 03:05:45.034071,3996,-0.0001883,-0.0035459,-0.0780734,0.0077581,-0.0266078,0.0106067
2023-04-07 03:05:45.041915,4004,0.0000314,-0.0024476,-0.0781676,0.0074550,-0.0309111,0.0138191
