system_time,count,delta_v_x,delta_v_y, delta_v_z, delta_th_x, delta_th_y, delta_th_z
2023-01-30 17:45:30.483742,24015,-0.0021338,-0.0005335,-0.0774772,0.0066671,0.0232742,0.0115765
2023-01-30 17:45:30.491904,24023,-0.0017259,-0.0014749,-0.0787010,-0.0055761,0.0110310,0.0069095
2023-01-30 17:45:30.499678,24031,-0.0016631,-0.0026673,-0.0794855,-0.0077581,-0.0064853,0.0026062
2023-01-30 17:45:30.507784,24039,-0.0016318,-0.0041422,-0.0797366,-0.0105461,-0.0223045,-0.0032729
2023-01-30 17:45:30.515833,24047,-0.0020711,-0.0035459,-0.0783872,-0.0128493,-0.0305474,-0.0088491
2023-01-30 17:45:30.523800,24055,-0.0019142,-0.0013493,-0.0777283,0.0053943,-0.0298201,-0.0093339
2023-01-30 17:45:30.531769,24063,-0.0015376,-0.0010355,-0.0782303,0.0204256,-0.0248501,-0.0010910
2023-01-30 17:45:30.539774,24071,-0.0018514,-0.0014435,-0.0787010,0.0173345,-0.0169102,0.0110916
2023-01-30 17:45:30.547703,24079,-0.0021338,-0.0013807,-0.0788893,0.0130918,-0.0077581,0.0173345
2023-01-30 17:45:30.555820,24087,-0.0016318,-0.0023221,-0.0789521,0.0067883,0.0017577,0.0155162
2023-01-30 17:45:30.563664,24095,-0.0014749,-0.0034832,-0.0785755,0.0011516,0.0104249,0.0093945
2023-01-30 17:45:30.571644,24103,-0.0017887,-0.0039539,-0.0776341,0.0044245,0.0156980,0.0056367
2023-01-30 17:45:30.579662,24111,-0.0019769,-0.0033577,-0.0774145,0.0086066,0.0158798,0.0040609
2023-01-30 17:45:30.587677,24119,-0.0018200,-0.0022280,-0.0776341,0.0056367,0.0104855,0.0030305
2023-01-30 17:45:30.595671,24127,-0.0013180,-0.0008473,-0.0782617,-0.0139403,0.0010910,0.0038790
2023-01-30 17:45:30.603663,24135,-0.0007217,0.0005021,-0.0787010,-0.0538823,-0.0074550,0.0037578
2023-01-30 17:45:30.611712,24143,0.0002824,0.0023221,-0.0793600,-0.1110375,-0.0111522,-0.0010304
2023-01-30 17:45:30.619757,24151,0.0005962,0.0011924,-0.0787010,-0.1588588,-0.0096976,-0.0056973
2023-01-30 17:45:30.627689,24159,-0.0005648,-0.0020397,-0.0779479,-0.1924974,-0.0020001,0.0052125
2023-01-30 17:45:30.635719,24167,-0.0016631,-0.0031694,-0.0761279,-0.1903154,0.0078187,0.0247289
2023-01-30 17:45:30.643749,24175,-0.0020083,-0.0038597,-0.0746844,-0.1426759,0.0208498,0.0495790
2023-01-30 17:45:30.651771,24183,-0.0028242,-0.0058053,-0.0749668,-0.0940061,0.0355781,0.0643678
2023-01-30 17:45:30.659698,24191,-0.0038284,-0.0083785,-0.0750296,-0.0572765,0.0506700,0.0560036
2023-01-30 17:45:30.667735,24199,-0.0047070,-0.0088492,-0.0749354,-0.0217590,0.0590947,0.0349114
2023-01-30 17:45:30.675766,24207,-0.0054287,-0.0076253,-0.0752806,0.0369115,0.0586705,0.0104855
2023-01-30 17:45:30.683683,24215,-0.0043304,-0.0058994,-0.0766300,0.1289175,0.0344871,0.0072732
2023-01-30 17:45:30.691666,24223,-0.0036087,-0.0036715,-0.0787324,0.2092257,0.0075156,0.0061216
2023-01-30 17:45:30.699633,24231,-0.0033577,-0.0014435,-0.0814311,0.2464403,-0.0235773,0.0266684
2023-01-30 17:45:30.707730,24239,-0.0019142,0.0008473,-0.0834394,0.2269238,-0.0489729,0.0500639
2023-01-30 17:45:30.715755,24247,-0.0019769,0.0010983,-0.0829373,0.1555859,-0.0558218,0.0425482
2023-01-30 17:45:30.723665,24255,-0.0037342,0.0005962,-0.0802387,0.0762474,-0.0404875,0.0264260
2023-01-30 17:45:30.731881,24263,-0.0034204,0.0005335,-0.0778852,0.0406087,-0.0213953,0.0232742
2023-01-30 17:45:30.739865,24271,-0.0033263,-0.0004707,-0.0781362,0.0324870,0.0005455,0.0191528
2023-01-30 17:45:30.747703,24279,-0.0031694,-0.0012552,-0.0793600,0.0307293,0.0094552,0.0193346
2023-01-30 17:45:30.755778,24287,-0.0026673,-0.0006590,-0.0805211,0.0216378,0.0140615,0.0036972
2023-01-30 17:45:30.764193,24295,-0.0022907,-0.0001255,-0.0806152,0.0078187,0.0081823,-0.0097582
2023-01-30 17:45:30.771772,24303,-0.0024476,-0.0002824,-0.0793914,-0.0024850,0.0017577,-0.0179406
2023-01-30 17:45:30.779731,24311,-0.0029497,-0.0022907,-0.0785755,-0.0200013,-0.0061216,-0.0201225
2023-01-30 17:45:30.787914,24319,-0.0037342,-0.0033577,-0.0780421,-0.0521852,-0.0117583,-0.0093339
2023-01-30 17:45:30.795961,24327,-0.0025418,-0.0038284,-0.0775714,-0.0732775,-0.0111522,-0.0082430
2023-01-30 17:45:30.803829,24335,-0.0015376,-0.0040166,-0.0779793,-0.0893391,-0.0075156,-0.0113341
2023-01-30 17:45:30.811824,24343,-0.0016631,-0.0050208,-0.0779165,-0.0975821,-0.0042427,-0.0111522
2023-01-30 17:45:30.820106,24351,-0.0022280,-0.0057739,-0.0771007,-0.0972184,-0.0033942,-0.0089097
2023-01-30 17:45:30.827842,24359,-0.0017259,-0.0058681,-0.0759710,-0.0659437,-0.0064247,-0.0098794
2023-01-30 17:45:30.835854,24367,-0.0016945,-0.0057739,-0.0750923,-0.0250925,-0.0083036,-0.0058186
2023-01-30 17:45:30.843866,24375,-0.0018514,-0.0050522,-0.0749668,0.0121826,-0.0087884,-0.0011516
2023-01-30 17:45:30.851815,24383,-0.0015376,-0.0034518,-0.0751551,0.0341234,-0.0121220,-0.0010304
2023-01-30 17:45:30.859775,24391,-0.0009414,-0.0022280,-0.0762220,0.0435180,-0.0181224,-0.0007273
2023-01-30 17:45:30.867797,24399,-0.0005962,-0.0018828,-0.0776027,0.0332143,-0.0226681,0.0005455
2023-01-30 17:45:30.876067,24407,-0.0005021,-0.0012238,-0.0780421,0.0103037,-0.0233955,-0.0006667
2023-01-30 17:45:30.883724,24415,-0.0005962,-0.0001883,-0.0782931,0.0002424,-0.0213953,-0.0003031
2023-01-30 17:45:30.891969,24423,-0.0010669,-0.0007217,-0.0790148,-0.0016971,-0.0168496,0.0009698
2023-01-30 17:45:30.899747,24431,-0.0013493,-0.0017887,-0.0801445,-0.0035760,-0.0073944,0.0000000
2023-01-30 17:45:30.907736,24439,-0.0020083,-0.0026359,-0.0812742,-0.0054549,0.0021820,0.0001212
2023-01-30 17:45:30.915685,24447,-0.0023849,-0.0031066,-0.0814625,-0.0040003,0.0103037,0.0030305
2023-01-30 17:45:30.923709,24455,-0.0033890,-0.0036401,-0.0803956,-0.0154556,0.0172739,0.0040609
2023-01-30 17:45:30.931696,24463,-0.0043932,-0.0035459,-0.0780421,-0.0212741,0.0247895,-0.0009091
2023-01-30 17:45:30.939730,24471,-0.0046129,-0.0029811,-0.0769751,-0.0047276,0.0290928,-0.0084854
2023-01-30 17:45:30.947814,24479,-0.0042049,-0.0032008,-0.0774145,0.0261835,0.0252744,-0.0095764
2023-01-30 17:45:30.955729,24487,-0.0039853,-0.0037342,-0.0782617,0.0537611,0.0133948,-0.0021820
2023-01-30 17:45:30.963737,24495,-0.0041108,-0.0027614,-0.0787638,0.0715804,0.0015152,0.0021820
2023-01-30 17:45:30.971673,24503,-0.0034832,-0.0012866,-0.0798621,0.0822478,-0.0047882,-0.0025456
2023-01-30 17:45:30.979788,24511,-0.0026987,-0.0010355,-0.0804897,0.0857631,-0.0069701,-0.0076975
2023-01-30 17:45:30.987751,24519,-0.0028556,-0.0012238,-0.0804897,0.0779445,-0.0051519,-0.0064247
2023-01-30 17:45:30.995764,24527,-0.0033890,-0.0004707,-0.0802700,0.0590947,0.0004243,-0.0052731
2023-01-30 17:45:31.003754,24535,-0.0032008,0.0000000,-0.0793914,0.0360023,0.0062428,-0.0065459
2023-01-30 17:45:31.011577,24543,-0.0029183,-0.0004707,-0.0785128,0.0224257,0.0101219,-0.0050912
2023-01-30 17:45:31.019675,24551,-0.0029183,-0.0010042,-0.0786697,0.0227288,0.0115765,0.0036366
2023-01-30 17:45:31.027710,24559,-0.0022594,-0.0021966,-0.0793286,0.0135160,0.0108492,0.0129705
2023-01-30 17:45:31.035717,24567,-0.0017573,-0.0029497,-0.0793286,-0.0165465,0.0115765,0.0088491
2023-01-30 17:45:31.043704,24575,-0.0023221,-0.0042049,-0.0776027,-0.0458818,0.0133342,-0.0026062
2023-01-30 17:45:31.051721,24583,-0.0032321,-0.0047698,-0.0748099,-0.0478819,0.0153949,-0.0063034
2023-01-30 17:45:31.059728,24591,-0.0035459,-0.0047698,-0.0739627,-0.0285473,0.0159404,-0.0070308
2023-01-30 17:45:31.067736,24599,-0.0031380,-0.0051149,-0.0746844,-0.0079399,0.0095158,-0.0046064
2023-01-30 17:45:31.075742,24607,-0.0026987,-0.0049894,-0.0758768,0.0064853,-0.0057580,0.0039397
2023-01-30 17:45:31.083779,24615,-0.0026987,-0.0049894,-0.0761906,0.0187891,-0.0237591,0.0117583
2023-01-30 17:45:31.091763,24623,-0.0032635,-0.0040166,-0.0765986,0.0166071,-0.0367903,0.0158798
2023-01-30 17:45:31.099878,24631,-0.0035459,-0.0017573,-0.0770693,0.0059398,-0.0452151,0.0161829
2023-01-30 17:45:31.107685,24639,-0.0028870,-0.0016631,-0.0775714,0.0033335,-0.0513973,0.0117583
2023-01-30 17:45:31.115678,24647,-0.0030439,-0.0032949,-0.0784186,0.0078793,-0.0544884,0.0152131
2023-01-30 17:45:31.123695,24655,-0.0041108,-0.0052091,-0.0786383,0.0219408,-0.0534580,0.0203650
2023-01-30 17:45:31.131757,24663,-0.0048011,-0.0070291,-0.0794855,0.0458212,-0.0447908,0.0138191
2023-01-30 17:45:31.139744,24671,-0.0037342,-0.0070919,-0.0813683,0.0812780,-0.0355175,-0.0020001
2023-01-30 17:45:31.147789,24679,-0.0026045,-0.0058367,-0.0833453,0.1264931,-0.0280018,-0.0103037
2023-01-30 17:45:31.155776,24687,-0.0026987,-0.0061505,-0.0842239,0.1533433,-0.0201225,-0.0100613
2023-01-30 17:45:31.163728,24695,-0.0035459,-0.0063388,-0.0830001,0.1382514,-0.0049700,-0.0093945
2023-01-30 17:45:31.171726,24703,-0.0039853,-0.0036401,-0.0800190,0.0949759,0.0152131,-0.0080611
2023-01-30 17:45:31.179740,24711,-0.0039225,-0.0004079,-0.0777910,0.0570946,0.0341234,-0.0058792
2023-01-30 17:45:31.187773,24719,-0.0038284,-0.0001883,-0.0776969,0.0212741,0.0486698,-0.0079399
2023-01-30 17:45:31.195768,24727,-0.0031380,-0.0027301,-0.0784500,-0.0349720,0.0547308,-0.0116977
2023-01-30 17:45:31.203757,24735,-0.0036087,-0.0035459,-0.0770693,-0.0820053,0.0518822,-0.0132736
2023-01-30 17:45:31.211771,24743,-0.0040794,-0.0028242,-0.0757199,-0.0800658,0.0442453,-0.0130312
2023-01-30 17:45:31.219779,24751,-0.0035459,-0.0030752,-0.0761906,-0.0727320,0.0352750,-0.0152131
2023-01-30 17:45:31.227908,24759,-0.0030439,-0.0032321,-0.0763475,-0.0829751,0.0258199,-0.0180012
2023-01-30 17:45:31.235795,24767,-0.0035773,-0.0034518,-0.0761906,-0.0913999,0.0144858,-0.0226075
2023-01-30 17:45:31.243819,24775,-0.0033890,-0.0043932,-0.0759082,-0.0866723,0.0045458,-0.0309717
2023-01-30 17:45:31.251829,24783,-0.0025732,-0.0042049,-0.0762220,-0.0633981,-0.0029093,-0.0386086
2023-01-30 17:45:31.259896,24791,-0.0019142,-0.0037656,-0.0767241,-0.0220620,-0.0091521,-0.0403057
2023-01-30 17:45:31.267878,24799,-0.0016318,-0.0042049,-0.0773203,0.0296989,-0.0140615,-0.0321839
2023-01-30 17:45:31.275883,24807,-0.0020083,-0.0046129,-0.0779479,0.0618222,-0.0160010,-0.0156374
2023-01-30 17:45:31.283903,24815,-0.0026673,-0.0023849,-0.0783559,0.0606706,-0.0130312,-0.0038790
2023-01-30 17:45:31.291863,24823,-0.0026987,-0.0000941,-0.0789835,0.0466091,-0.0060610,-0.0020607
2023-01-30 17:45:31.299742,24831,-0.0022280,-0.0009728,-0.0808349,0.0292140,0.0029699,-0.0040609
2023-01-30 17:45:31.307737,24839,-0.0023535,-0.0038597,-0.0815566,0.0114553,0.0120614,-0.0041821
2023-01-30 17:45:31.315650,24847,-0.0027614,-0.0048325,-0.0805525,0.0140009,0.0228500,-0.0002424
2023-01-30 17:45:31.323690,24855,-0.0027301,-0.0048639,-0.0798621,0.0407905,0.0343053,-0.0002424
2023-01-30 17:45:31.331702,24863,-0.0021652,-0.0048325,-0.0798307,0.0704894,0.0444877,-0.0028487
2023-01-30 17:45:31.339704,24871,-0.0014121,-0.0033890,-0.0799562,0.0916423,0.0500639,0.0035154
2023-01-30 17:45:31.347666,24879,-0.0004707,-0.0016945,-0.0799562,0.0908544,0.0520640,0.0146676
2023-01-30 17:45:31.355701,24887,-0.0006904,-0.0015376,-0.0796424,0.0616404,0.0551551,0.0118190
2023-01-30 17:45:31.363720,24895,-0.0007845,-0.0034518,-0.0792031,0.0238803,0.0585493,-0.0012728
2023-01-30 17:45:31.371734,24903,-0.0010355,-0.0046129,-0.0787638,-0.0076369,0.0587917,-0.0123644
2023-01-30 17:45:31.379800,24911,-0.0010983,-0.0052718,-0.0779479,-0.0206680,0.0558824,-0.0230924
2023-01-30 17:45:31.387730,24919,-0.0010669,-0.0060877,-0.0771634,-0.0226681,0.0530944,-0.0325476
2023-01-30 17:45:31.395800,24927,-0.0009728,-0.0069664,-0.0762848,-0.0210923,0.0518215,-0.0411542
2023-01-30 17:45:31.403851,24935,-0.0013493,-0.0063388,-0.0758768,-0.0196376,0.0456999,-0.0446696
2023-01-30 17:45:31.411816,24943,-0.0014749,-0.0048325,-0.0750296,-0.0232742,0.0304262,-0.0394571
2023-01-30 17:45:31.419739,24951,-0.0009728,-0.0037656,-0.0745275,-0.0314566,0.0119402,-0.0350326
2023-01-30 17:45:31.427720,24959,-0.0010669,-0.0027928,-0.0748727,-0.0398814,-0.0078187,-0.0333355
2023-01-30 17:45:31.435778,24967,-0.0010669,-0.0026987,-0.0763789,-0.0438816,-0.0287291,-0.0298807
2023-01-30 17:45:31.443800,24975,-0.0003766,-0.0043304,-0.0779165,-0.0511548,-0.0456393,-0.0284867
2023-01-30 17:45:31.451794,24983,-0.0004707,-0.0041422,-0.0778224,-0.0590947,-0.0504881,-0.0279412
2023-01-30 17:45:31.459782,24991,-0.0004393,-0.0019769,-0.0776027,-0.0423058,-0.0439423,-0.0224863
2023-01-30 17:45:31.467779,24999,-0.0002510,-0.0010355,-0.0790462,-0.0257592,-0.0303050,-0.0120614
2023-01-30 17:45:31.475765,25007,-0.0004079,-0.0015690,-0.0803956,-0.0454575,-0.0141221,-0.0033335
2023-01-30 17:45:31.483752,25015,-0.0012552,-0.0023221,-0.0793600,-0.0802476,0.0031517,-0.0027881
2023-01-30 17:45:31.491703,25023,-0.0023535,-0.0031694,-0.0775086,-0.0974609,0.0204862,-0.0089703
2023-01-30 17:45:31.499737,25031,-0.0028242,-0.0030439,-0.0760651,-0.0873996,0.0316990,-0.0124857
2023-01-30 17:45:31.507753,25039,-0.0025418,-0.0028870,-0.0764731,-0.0512155,0.0327900,-0.0171526
2023-01-30 17:45:31.515743,25047,-0.0021025,-0.0049267,-0.0764731,0.0067883,0.0238197,-0.0244864
2023-01-30 17:45:31.523761,25055,-0.0019456,-0.0054287,-0.0770379,0.0607918,0.0090309,-0.0232136
2023-01-30 17:45:31.531724,25063,-0.0013180,-0.0031694,-0.0770693,0.1020066,-0.0052731,-0.0171526
2023-01-30 17:45:31.539735,25071,-0.0011924,-0.0008786,-0.0771634,0.1283720,-0.0121220,-0.0110310
2023-01-30 17:45:31.547715,25079,-0.0011611,0.0001883,-0.0775086,0.1136438,-0.0143040,-0.0072126
2023-01-30 17:45:31.555730,25087,-0.0011924,0.0004393,-0.0771320,0.0658225,-0.0140615,-0.0102431
2023-01-30 17:45:31.563704,25095,-0.0014749,0.0002824,-0.0766927,0.0231530,-0.0121220,-0.0123038
2023-01-30 17:45:31.571719,25103,-0.0016004,-0.0007531,-0.0775714,-0.0028487,-0.0106067,-0.0100006
2023-01-30 17:45:31.579796,25111,-0.0021338,-0.0017887,-0.0784186,-0.0195164,-0.0121826,-0.0032729
2023-01-30 17:45:31.587769,25119,-0.0032008,-0.0014749,-0.0792345,-0.0268502,-0.0167890,0.0047276
2023-01-30 17:45:31.595786,25127,-0.0028242,-0.0016004,-0.0806780,-0.0366084,-0.0223045,0.0051519
2023-01-30 17:45:31.603767,25135,-0.0021338,-0.0025418,-0.0817135,-0.0533974,-0.0256986,-0.0011516
2023-01-30 17:45:31.611810,25143,-0.0017573,-0.0035146,-0.0819332,-0.0592160,-0.0228500,-0.0120008
2023-01-30 17:45:31.619777,25151,-0.0012552,-0.0053032,-0.0819332,-0.0503063,-0.0116371,-0.0238197
2023-01-30 17:45:31.627854,25159,-0.0010669,-0.0069977,-0.0816508,-0.0363660,0.0023032,-0.0292746
2023-01-30 17:45:31.635800,25167,-0.0011297,-0.0069036,-0.0804583,-0.0198195,0.0171526,-0.0271533
2023-01-30 17:45:31.643732,25175,-0.0010669,-0.0057112,-0.0789521,-0.0029093,0.0328506,-0.0258805
2023-01-30 17:45:31.651769,25183,-0.0012552,-0.0038597,-0.0781676,0.0034548,0.0441847,-0.0236379
2023-01-30 17:45:31.659770,25191,-0.0012552,-0.0023849,-0.0776655,-0.0066065,0.0436998,-0.0149707
2023-01-30 17:45:31.667798,25199,-0.0008473,-0.0005335,-0.0777596,-0.0153949,0.0336992,-0.0040003
2023-01-30 17:45:31.675769,25207,-0.0008786,-0.0010669,-0.0791717,-0.0164859,0.0198195,0.0013940
2023-01-30 17:45:31.683777,25215,-0.0005648,-0.0035459,-0.0805838,-0.0221226,0.0088491,0.0035154
2023-01-30 17:45:31.691773,25223,-0.0003138,-0.0048325,-0.0807094,-0.0296383,0.0049094,-0.0038184
2023-01-30 17:45:31.699713,25231,-0.0009414,-0.0058367,-0.0795169,-0.0196376,0.0101219,-0.0166677
2023-01-30 17:45:31.707745,25239,-0.0014749,-0.0055543,-0.0787010,-0.0018183,0.0212741,-0.0242440
2023-01-30 17:45:31.715733,25247,-0.0001883,-0.0041422,-0.0781362,0.0176375,0.0286079,-0.0261229
2023-01-30 17:45:31.723696,25255,-0.0004393,-0.0033890,-0.0775086,0.0385480,0.0297595,-0.0249107
2023-01-30 17:45:31.731906,25263,-0.0006904,-0.0020711,-0.0775714,0.0469121,0.0244864,-0.0095158
2023-01-30 17:45:31.739897,25271,0.0000314,-0.0009414,-0.0786697,0.0320021,0.0125463,-0.0003637
2023-01-30 17:45:31.747892,25279,0.0000314,-0.0028242,-0.0791090,0.0079399,0.0003031,-0.0048488
2023-01-30 17:45:31.755708,25287,-0.0009414,-0.0033890,-0.0795169,0.0004243,-0.0053337,-0.0029699
2023-01-30 17:45:31.763942,25295,-0.0003138,-0.0024163,-0.0812428,0.0069701,-0.0061216,0.0026062
2023-01-30 17:45:31.771708,25303,0.0006904,-0.0020397,-0.0818390,0.0070308,-0.0018183,0.0056973
2023-01-30 17:45:31.779638,25311,-0.0006904,-0.0012552,-0.0807407,-0.0054549,0.0079399,0.0152737
2023-01-30 17:45:31.788311,25319,-0.0017887,0.0000628,-0.0792031,-0.0176981,0.0216984,0.0230924
2023-01-30 17:45:31.796222,25327,-0.0014749,0.0000628,-0.0789521,-0.0231530,0.0347295,0.0220014
2023-01-30 17:45:31.803868,25335,-0.0009100,-0.0029183,-0.0795483,-0.0312748,0.0432755,0.0121220
2023-01-30 17:45:31.811738,25343,-0.0008786,-0.0050208,-0.0790148,-0.0261835,0.0472152,0.0047882
2023-01-30 17:45:31.819676,25351,-0.0011924,-0.0059308,-0.0792659,0.0066671,0.0438816,0.0034548
2023-01-30 17:45:31.827706,25359,-0.0001569,-0.0069036,-0.0804897,0.0335173,0.0353356,0.0060004
2023-01-30 17:45:31.835699,25367,0.0008786,-0.0062446,-0.0801445,0.0384267,0.0266078,0.0005455
2023-01-30 17:45:31.843682,25375,-0.0000941,-0.0040480,-0.0790462,0.0332749,0.0213347,-0.0029699
2023-01-30 17:45:31.851699,25383,0.0000628,-0.0026359,-0.0785128,0.0200013,0.0174557,-0.0072126
2023-01-30 17:45:31.859677,25391,0.0003452,-0.0033577,-0.0780734,-0.0043033,0.0113947,-0.0203650
2023-01-30 17:45:31.867657,25399,-0.0003766,-0.0036087,-0.0774772,-0.0220620,0.0063640,-0.0195770
2023-01-30 17:45:31.875724,25407,-0.0008473,-0.0037028,-0.0783245,-0.0184254,0.0028487,-0.0135766
2023-01-30 17:45:31.883764,25415,-0.0007845,-0.0048639,-0.0803642,-0.0106674,-0.0023032,-0.0127281
2023-01-30 17:45:31.891880,25423,-0.0003452,-0.0061819,-0.0809604,0.0000000,-0.0072732,-0.0200619
2023-01-30 17:45:31.899670,25431,0.0000000,-0.0049894,-0.0804269,0.0212741,-0.0046670,-0.0250319
2023-01-30 17:45:31.907665,25439,0.0006590,-0.0023535,-0.0808349,0.0464879,0.0029093,-0.0220620
2023-01-30 17:45:31.915705,25447,0.0010042,-0.0013807,-0.0807407,0.0440635,0.0106674,-0.0081823
2023-01-30 17:45:31.923649,25455,0.0004393,-0.0007845,-0.0785128,0.0110310,0.0202437,0.0099400
2023-01-30 17:45:31.931653,25463,-0.0003766,-0.0002197,-0.0759396,-0.0213347,0.0335173,0.0241834
2023-01-30 17:45:31.939684,25471,-0.0007531,-0.0010355,-0.0751237,-0.0412148,0.0468515,0.0332749
2023-01-30 17:45:31.947701,25479,-0.0008159,-0.0033263,-0.0759082,-0.0595190,0.0538217,0.0366690
2023-01-30 17:45:31.955716,25487,-0.0013493,-0.0048325,-0.0765986,-0.0712774,0.0504881,0.0358205
2023-01-30 17:45:31.963731,25495,-0.0025732,-0.0049580,-0.0775086,-0.0649133,0.0385480,0.0288504
2023-01-30 17:45:31.971719,25503,-0.0023849,-0.0050522,-0.0792031,-0.0569734,0.0225469,0.0117583
2023-01-30 17:45:31.979724,25511,-0.0009728,-0.0046756,-0.0792973,-0.0469728,0.0041821,0.0011516
2023-01-30 17:45:31.987691,25519,-0.0009100,-0.0034518,-0.0781990,-0.0166677,-0.0113947,0.0075763
2023-01-30 17:45:31.995763,25527,-0.0010669,-0.0025104,-0.0776027,0.0126675,-0.0165465,0.0143646
2023-01-30 17:45:32.003701,25535,-0.0007531,-0.0029183,-0.0775714,0.0244864,-0.0118796,0.0144252
2023-01-30 17:45:32.011717,25543,-0.0005962,-0.0027614,-0.0780107,0.0183042,-0.0025456,0.0161829
2023-01-30 17:45:32.019729,25551,-0.0005021,-0.0032635,-0.0782303,0.0093945,0.0064247,0.0165465
2023-01-30 17:45:32.027741,25559,-0.0006904,-0.0045815,-0.0782303,-0.0056973,0.0152737,0.0109704
2023-01-30 17:45:32.035715,25567,-0.0007217,-0.0048639,-0.0770065,-0.0131524,0.0216984,0.0027881
2023-01-30 17:45:32.043745,25575,-0.0002824,-0.0036401,-0.0759710,0.0012122,0.0234561,0.0015759
2023-01-30 17:45:32.051710,25583,-0.0001569,-0.0026987,-0.0766613,0.0235773,0.0213953,0.0087884
2023-01-30 17:45:32.059762,25591,0.0000941,-0.0032635,-0.0779479,0.0141221,0.0166071,0.0090915
2023-01-30 17:45:32.067690,25599,0.0005648,-0.0030125,-0.0772889,-0.0175769,0.0130312,0.0029093
2023-01-30 17:45:32.075705,25607,-0.0003138,-0.0032008,-0.0767555,-0.0167890,0.0125463,-0.0174557
2023-01-30 17:45:32.083866,25615,0.0002510,-0.0046129,-0.0760651,-0.0104249,0.0189103,-0.0272745
2023-01-30 17:45:32.091722,25623,-0.0005335,-0.0035459,-0.0752179,-0.0201225,0.0235773,-0.0284867
2023-01-30 17:45:32.100090,25631,-0.0002824,-0.0011611,-0.0739940,-0.0073944,0.0212741,-0.0252744
2023-01-30 17:45:32.107760,25639,-0.0007845,0.0000314,-0.0743706,0.0187891,0.0107280,-0.0116371
2023-01-30 17:45:32.115726,25647,-0.0011611,0.0011611,-0.0762534,0.0203044,-0.0020001,0.0058792
2023-01-30 17:45:32.123956,25655,-0.0001569,0.0025418,-0.0780734,0.0012728,-0.0140615,0.0143646
2023-01-30 17:45:32.131626,25663,0.0005021,0.0024790,-0.0781362,-0.0225469,-0.0231530,0.0213347
2023-01-30 17:45:32.139715,25671,-0.0007217,0.0006590,-0.0772889,-0.0418209,-0.0196376,0.0215166
2023-01-30 17:45:32.147686,25679,-0.0010669,-0.0029811,-0.0763475,-0.0577007,-0.0062428,0.0081823
2023-01-30 17:45:32.155704,25687,-0.0008786,-0.0043932,-0.0753434,-0.0684287,0.0121826,-0.0032123
2023-01-30 17:45:32.163738,25695,-0.0004393,-0.0047384,-0.0741509,-0.0502457,0.0249713,-0.0156374
2023-01-30 17:45:32.171706,25703,0.0000628,-0.0059622,-0.0743706,-0.0244258,0.0340628,-0.0283049
2023-01-30 17:45:32.179726,25711,0.0003138,-0.0070919,-0.0756258,-0.0115765,0.0333355,-0.0366690
2023-01-30 17:45:32.187673,25719,0.0004393,-0.0071233,-0.0755630,-0.0021820,0.0236379,-0.0408511
2023-01-30 17:45:32.195737,25727,-0.0002824,-0.0052405,-0.0760337,0.0210317,0.0140615,-0.0379419
2023-01-30 17:45:32.203872,25735,-0.0003452,-0.0039539,-0.0775714,0.0253350,0.0043033,-0.0278806
2023-01-30 17:45:32.211710,25743,0.0003138,-0.0033890,-0.0781362,-0.0050912,-0.0024850,-0.0204862
2023-01-30 17:45:32.219979,25751,-0.0008159,-0.0026673,-0.0762220,-0.0316384,-0.0038790,-0.0133948
2023-01-30 17:45:32.227796,25759,-0.0022907,-0.0012552,-0.0752806,-0.0323657,-0.0001212,0.0009698
2023-01-30 17:45:32.235825,25767,-0.0015690,-0.0014435,-0.0773831,-0.0296989,0.0006667,0.0090309
2023-01-30 17:45:32.243757,25775,-0.0004707,-0.0023535,-0.0797366,-0.0523670,-0.0055761,0.0012122
2023-01-30 17:45:32.251737,25783,-0.0006904,-0.0013493,-0.0798621,-0.0560643,-0.0155768,-0.0110916
2023-01-30 17:45:32.259764,25791,-0.0006590,-0.0012866,-0.0805838,-0.0202437,-0.0250925,-0.0162435
2023-01-30 17:45:32.267769,25799,-0.0001569,-0.0032635,-0.0819018,0.0076975,-0.0296383,-0.0198801
2023-01-30 17:45:32.275762,25807,-0.0000314,-0.0033890,-0.0818390,0.0161829,-0.0263047,-0.0192740
2023-01-30 17:45:32.283718,25815,-0.0004393,-0.0023849,-0.0810232,0.0247289,-0.0158798,-0.0144252
2023-01-30 17:45:32.291747,25823,-0.0005021,-0.0021966,-0.0804583,0.0270321,0.0007879,-0.0147282
2023-01-30 17:45:32.300195,25831,-0.0002197,-0.0014435,-0.0802387,0.0214559,0.0192134,-0.0186679
2023-01-30 17:45:32.307782,25839,0.0005962,-0.0005335,-0.0804897,0.0172132,0.0287897,-0.0158192
2023-01-30 17:45:32.315701,25847,0.0008159,-0.0000941,-0.0803328,0.0116977,0.0298807,-0.0084854
2023-01-30 17:45:32.323706,25855,0.0007217,-0.0000941,-0.0795169,-0.0100613,0.0272139,-0.0037578
2023-01-30 17:45:32.332309,25863,0.0005335,-0.0000314,-0.0777910,-0.0354569,0.0230924,-0.0037578
2023-01-30 17:45:32.340022,25871,0.0000628,-0.0000314,-0.0768182,-0.0439423,0.0181830,-0.0058186
2023-01-30 17:45:32.347677,25879,0.0002510,-0.0004707,-0.0771320,-0.0387298,0.0106067,-0.0055155
2023-01-30 17:45:32.355698,25887,0.0005335,-0.0005648,-0.0780421,-0.0338204,-0.0005455,-0.0004243
