time, sat, X, Y, Z, Vx, Vy, Vz, clock, dclock
2024-01-07T00:15:00.000000000,G29,-17632.343271,7067.801362,-18651.021063,nan,nan,nan,-609.026153,6.93758148488124e-310
2024-01-07T00:15:00.000000000,G30,256.139332,-24956.983238,-8563.327205,nan,nan,nan,-448.540841,6.93758148488124e-310
2024-01-07T00:15:00.000000000,G31,10078.022586,23552.74841,-6350.71356,nan,nan,nan,-227.139553,6.93758148488124e-310
2024-01-07T00:15:00.000000000,G32,2731.831598,16072.585649,21196.36791,nan,nan,nan,-603.057847,6.9375814848694e-310
2024-01-07T00:30:00.000000000,G01,14555.401293,-1386.223782,21851.449406,nan,nan,nan,165.443197,0.0
2024-01-07T00:30:00.000000000,G02,17248.221895,5351.103606,20059.094289,nan,nan,nan,-504.645322,nan
2024-01-07T00:30:00.000000000,G03,20316.528332,-7324.840338,15243.965755,nan,nan,nan,108.556571,0.0
2024-01-07T00:30:00.000000000,G04,25355.172598,487.321593,-8109.061424,nan,nan,nan,259.464982,2.5863605280788423e+161
2024-01-07T00:30:00.000000000,G05,-15745.326752,-3770.592199,-21248.911054,nan,nan,nan,-157.006021,7.365008265977662e+271
2024-01-07T00:30:00.000000000,G06,-5935.518772,-25660.424328,3030.324453,nan,nan,nan,453.452116,5.804006079542826e+180
2024-01-07T00:30:00.000000000,G07,8321.955064,-16667.940915,-18263.689978,nan,nan,nan,-30.990817,7.628724599913724e+228
2024-01-07T00:30:00.000000000,G08,26264.562382,5246.983615,-766.632029,nan,nan,nan,-160.817266,1.964077275632265e-152
2024-01-07T00:30:00.000000000,G09,18045.604476,-9062.819856,-17370.155213,nan,nan,nan,50.669639,2.4320754225892706e-152
2024-01-07T00:30:00.000000000,G10,-7553.059932,21671.38212,13278.402435,nan,nan,nan,-68.315031,3.1107947025313545e+161
2024-01-07T00:30:00.000000000,G11,-11922.404782,-22320.887353,-8124.673653,nan,nan,nan,-530.317841,1.606169155358011e-28
2024-01-07T00:30:00.000000000,G12,-20979.468797,5990.386952,14814.348064,nan,nan,nan,-465.287664,2.161234590514559e-27
2024-01-07T00:30:00.000000000,G13,-21304.510462,-13818.115883,-8360.486311,nan,nan,nan,613.319918,2.6452065127683678e+185
2024-01-07T00:30:00.000000000,G14,11101.150144,-21950.734314,9803.929148,nan,nan,nan,291.72964,8.788696273132515e-106
2024-01-07T00:30:00.000000000,G15,-26512.065884,-2739.77964,-1537.742713,nan,nan,nan,114.622571,5.044961743727847e+223
2024-01-07T00:30:00.000000000,G16,10973.662605,10705.710608,-22022.750135,nan,nan,nan,-389.314805,2.4649155979878325e-154
2024-01-07T00:30:00.000000000,G17,4661.935505,-14463.380868,22217.084465,nan,nan,nan,720.460118,7.484090910885796e+247
2024-01-07T00:30:00.000000000,G18,-7354.313179,17917.914527,-18074.919134,nan,nan,nan,-525.79461,1.2336652128261799e+243
2024-01-07T00:30:00.000000000,G19,-6091.099726,-16336.990718,19949.890134,nan,nan,nan,423.000393,1.0352397416584439e-28
2024-01-07T00:30:00.000000000,G20,-6818.45383,-16025.569892,-20042.712209,nan,nan,nan,392.810305,1.757359832140909e+97
2024-01-07T00:30:00.000000000,G21,17870.589438,10479.199221,17635.997426,nan,nan,nan,139.213533,2.195273106289594e-152
2024-01-07T00:30:00.000000000,G22,5401.38945,-20635.416189,16442.854499,nan,nan,nan,52.66087,3.811872758263855e+180
2024-01-07T00:30:00.000000000,G23,-16384.914856,20729.72279,1360.472891,nan,nan,nan,130.377332,2.5484303839051915e+161
2024-01-07T00:30:00.000000000,G24,-17723.05058,-6731.609465,18353.393512,nan,nan,nan,-408.89407,7.342923417614254e+223
2024-01-07T00:30:00.000000000,G25,-19769.391587,16413.986551,5790.248444,nan,nan,nan,484.338485,4.672264564146715e+164
2024-01-07T00:30:00.000000000,G26,3723.195122,18231.251296,-18960.463811,nan,nan,nan,202.661999,1.163049390909136e+214
2024-01-07T00:30:00.000000000,G28,4942.32331,25440.078113,5799.072986,nan,nan,nan,-91.223483,1.9480932235638386e+227
2024-01-07T00:30:00.000000000,G29,-19517.152137,6321.776761,-16970.193329,nan,nan,nan,-609.025987,4.825959768210602e+276
2024-01-07T00:30:00.000000000,G30,873.531394,-23936.399557,-11063.171869,nan,nan,nan,-448.536751,2.548428266350602e+161
2024-01-07T00:30:00.000000000,G31,9933.098597,24161.441075,-3561.342276,nan,nan,nan,-227.139809,6.185095345484597e+223
